customer_id,quarter,tenure_in_months,phone_service,internet_service,internet_type,contract,payment_method,monthly_charge,total_charges
4140-WJAWW,Q3,5,Yes,No,No Internet,Month-to-Month,Credit Card,19.85,108.05
6653-CBBOM,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.3,70.3
6101-IMRMM,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,94.5,575.45
8943-URTMR,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,79.65,152.7
2955-PSXOE,Q3,1,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.2,20.2
7762-URZQH,Q3,66,Yes,Yes,Fiber Optic,Two Year,Credit Card,106.05,6981.35
6907-NZZIJ,Q3,36,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.15,3615.6
2911-UREFD,Q3,39,No,Yes,DSL,Month-to-Month,Bank Withdrawal,55.9,2184.35
3744-ZRRDZ,Q3,21,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,82.35,1852.85
5673-TIYIB,Q3,2,No,Yes,DSL,Month-to-Month,Credit Card,40.4,77.15
1602-IJQQE,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.35,338.1
4628-WQCQQ,Q3,35,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,85.15,3030.6
1644-IRKSF,Q3,33,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,93.8,3124.5
3705-PSNGL,Q3,45,Yes,No,No Internet,One Year,Bank Withdrawal,20.4,930.45
2606-RMDHZ,Q3,6,No,Yes,DSL,Month-to-Month,Credit Card,30.5,208.7
6861-OKBCE,Q3,11,Yes,No,No Internet,Month-to-Month,Credit Card,20.1,221.35
9940-RHLFB,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.3,75.3
1383-EZRWL,Q3,7,Yes,No,No Internet,Month-to-Month,Mailed Check,20.05,164.85
4759-TRPLW,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.4,70.4
8563-IIOXK,Q3,7,Yes,Yes,DSL,One Year,Bank Withdrawal,49.75,331.3
2982-VPSGI,Q3,11,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.0,1078.9
8199-ZLLSA,Q3,67,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,118.35,7804.15
4625-EWPTF,Q3,8,No,Yes,Cable,Month-to-Month,Bank Withdrawal,30.45,226.45
5980-NOPLP,Q3,44,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,96.1,4364.1
9874-QLCLH,Q3,17,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.2,1743.5
6000-APYLU,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.8,713.1
0947-IDHRQ,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,80.3,526.7
9048-JVYVF,Q3,3,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,69.35,191.35
1902-XBTFB,Q3,22,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.4,2001.5
2794-XIMMO,Q3,53,No,Yes,DSL,One Year,Bank Withdrawal,60.45,3184.25
8382-SHQEH,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.9,764.95
2983-ZANRP,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,73.55,145.4
7845-URHJN,Q3,8,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.15,156.25
3034-ZBEQN,Q3,48,No,Yes,DSL,One Year,Mailed Check,34.7,1604.5
0302-JOIVN,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.15,842.9
5366-IJEQJ,Q3,20,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,88.7,1761.45
1981-INRFU,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.75,164.5
4971-PUYQO,Q3,27,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,94.55,2724.6
1527-SXDPN,Q3,52,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,96.25,4990.25
8634-CILSZ,Q3,69,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,104.7,7220.35
6682-QJDGB,Q3,40,Yes,Yes,DSL,Month-to-Month,Mailed Check,55.25,2139.2
8780-IXSTS,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.1,521.3
9530-EHPOH,Q3,11,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,53.75,608.0
0345-HKJVM,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.3,577.6
3049-SOLAY,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.2,292.85
3235-ETOOB,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.5,609.9
8058-INTPH,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.65,79.65
8821-XNHVZ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,80.05,80.05
2082-OJVTK,Q3,29,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.2,2698.35
5940-NFXKV,Q3,19,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,83.65,1465.75
8053-WWDRO,Q3,6,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.5,146.3
9564-KCLHR,Q3,1,Yes,Yes,DSL,Month-to-Month,Mailed Check,51.25,51.25
2082-CEFLT,Q3,1,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,45.6,45.6
1213-NGCUN,Q3,6,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,49.65,267.35
5688-KZTSN,Q3,15,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.0,288.05
2894-QOJRX,Q3,25,No,Yes,Cable,Month-to-Month,Bank Withdrawal,34.0,853.0
3143-JQEGI,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,88.35,1222.8
6386-SZZKH,Q3,49,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,107.95,5293.2
3521-SYVOR,Q3,37,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,64.75,2345.2
9526-JAWYF,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.8,2335.3
5649-VUKMC,Q3,12,Yes,Yes,Fiber Optic,One Year,Mailed Check,95.5,1115.15
4919-IKATY,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.5,453.75
9050-QLROH,Q3,18,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,90.7,1597.25
0877-SDMBN,Q3,54,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,103.95,5639.05
8065-YKXKD,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.75,799.65
9637-EIHEQ,Q3,1,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,50.8,50.8
9689-PTNPG,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.25,144.55
9465-RWMXL,Q3,32,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,78.9,2447.95
2362-IBOOY,Q3,36,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.75,3050.15
0843-WTBXE,Q3,53,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.45,4517.25
5515-IDEJJ,Q3,1,Yes,No,No Internet,Month-to-Month,Mailed Check,19.9,19.9
5376-DEQCP,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.6,70.6
9095-HFAFX,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,81.0,389.6
2379-ENZGV,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.85,523.5
2722-VOJQL,Q3,64,Yes,Yes,Fiber Optic,One Year,Credit Card,105.65,6903.1
5228-EXCET,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.85,1008.7
7394-FKDNK,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.45,853.1
6331-LWDTQ,Q3,10,Yes,Yes,DSL,Month-to-Month,Credit Card,72.15,794.25
1597-FZREH,Q3,2,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,76.4,160.8
0727-IWKVK,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.9,741.7
3512-IZIKN,Q3,70,Yes,Yes,DSL,Two Year,Credit Card,65.3,4759.75
6141-OOXUQ,Q3,1,Yes,No,No Internet,Month-to-Month,Mailed Check,19.65,19.65
7503-ZGUZJ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,84.65,84.65
8718-PTMEZ,Q3,13,No,Yes,Cable,Month-to-Month,Bank Withdrawal,31.05,347.25
2207-OBZNX,Q3,7,Yes,Yes,Cable,Month-to-Month,Mailed Check,51.0,354.05
6142-VSJQO,Q3,1,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,44.35,44.35
6437-UKHMV,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.7,586.05
1114-CENIM,Q3,54,Yes,Yes,Cable,Month-to-Month,Credit Card,55.0,3092.65
6289-CPNLD,Q3,33,Yes,Yes,DSL,One Year,Mailed Check,73.9,2405.05
5536-SLHPM,Q3,55,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,77.75,4458.15
8837-VVWLQ,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.95,668.4
2696-NARTR,Q3,11,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,73.85,926.25
7614-QVWQL,Q3,49,No,Yes,DSL,One Year,Bank Withdrawal,51.8,2541.25
1809-DMJHQ,Q3,5,Yes,Yes,DSL,Month-to-Month,Mailed Check,46.0,221.7
6923-EFPNL,Q3,4,Yes,Yes,DSL,Month-to-Month,Credit Card,51.75,201.1
9574-RKJIF,Q3,30,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.4,2838.7
2619-WFQWU,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,70.15,70.15
0778-NELLA,Q3,9,No,Yes,DSL,Month-to-Month,Credit Card,34.7,296.1
4614-NUVZD,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,81.1,81.1
3803-KMQFW,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.55,20.55
6804-GDMOI,Q3,61,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,106.6,6428.4
9572-MTILT,Q3,59,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,106.75,6252.9
9611-CTWIH,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.45,240.45
0329-GTIAJ,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,97.9,315.3
6629-CZTTH,Q3,1,Yes,Yes,Cable,Month-to-Month,Credit Card,55.7,55.7
5364-EVNIB,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.8,973.45
5087-SUURX,Q3,18,No,Yes,Cable,Month-to-Month,Bank Withdrawal,39.05,669.85
4929-BSTRX,Q3,1,Yes,Yes,Cable,Month-to-Month,Credit Card,53.55,53.55
2225-ZRGSG,Q3,70,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,93.9,6579.05
5271-YNWVR,Q3,68,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,113.15,7856.0
6330-JKLPC,Q3,11,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.5,896.9
4667-OHGKG,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,19.3,19.3
1660-HSOOQ,Q3,1,Yes,Yes,DSL,Month-to-Month,Credit Card,49.65,49.65
7253-UVNDW,Q3,46,Yes,Yes,DSL,Two Year,Credit Card,54.35,2460.15
7228-OMTPN,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,88.45,370.65
2344-JMOGN,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,94.85,890.6
3799-ISUZQ,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.95,529.5
1794-HBQTJ,Q3,1,Yes,Yes,Cable,Month-to-Month,Credit Card,48.6,48.6
4818-DRBQT,Q3,29,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.15,2265.25
1320-HTRDR,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.5,220.6
1493-AMTIE,Q3,1,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.2,20.2
6424-ELEYH,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,74.75,229.5
4391-RESHN,Q3,23,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,104.05,2470.1
6821-BUXUX,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,96.65,1244.5
9801-GDWGV,Q3,39,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,103.45,3994.45
2320-JRSDE,Q3,1,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.9,19.9
0601-WZHJF,Q3,14,No,Yes,DSL,Month-to-Month,Bank Withdrawal,46.35,667.7
5143-WMWOG,Q3,1,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.95,19.95
5393-RXQSZ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.6,79.6
0231-LXVAP,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.9,75.9
9444-JTXHZ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,76.2,76.2
5510-BOIUJ,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,19.25,19.25
4471-KXAUH,Q3,42,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.3,3588.4
7638-QVMVY,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.0,522.95
3244-DCJWY,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.25,70.25
7812-FZHPE,Q3,17,Yes,No,No Internet,Month-to-Month,Credit Card,24.1,409.9
4797-AXPXK,Q3,1,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,60.0,60.0
5229-PRWKT,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,86.55,649.65
5057-LCOUI,Q3,39,No,Yes,DSL,Month-to-Month,Bank Withdrawal,50.75,2011.4
0156-FVPTA,Q3,22,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,54.2,1152.7
1984-FCOWB,Q3,70,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,109.5,7674.55
0654-HMSHN,Q3,21,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.4,2157.95
5196-SGOAK,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.7,75.7
6108-OQZDQ,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,97.95,384.5
0363-QJVFX,Q3,32,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,108.15,3432.9
9840-DVNDC,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,80.5,463.05
8042-JVNFH,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,71.35,71.35
3374-LXDEV,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.4,1132.35
5049-GLYVG,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.6,20.6
5883-GTGVD,Q3,19,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.95,1931.75
4817-QRJSX,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,81.0,818.05
9985-MWVIX,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,70.15,70.15
2237-ZFSMY,Q3,39,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,95.55,3692.85
6711-VTNRE,Q3,36,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,87.55,3078.1
4548-SDBKE,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.2,474.8
8066-POXGX,Q3,13,No,Yes,Cable,Month-to-Month,Bank Withdrawal,35.1,446.1
4143-OOBWZ,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,81.3,416.3
7854-EKTJL,Q3,2,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.6,35.85
9102-IAYHT,Q3,17,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.45,1451.6
3422-LYEPQ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,71.0,71.0
4361-JEIVL,Q3,1,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,44.4,44.4
9507-EXLTT,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.35,79.35
9846-GKXAS,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.8,809.75
6017-PPLPX,Q3,20,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.45,1470.95
4581-SSPWD,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.8,246.3
0378-NHQXU,Q3,17,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,88.25,1460.65
4512-ZUIYL,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.0,153.05
7969-AULMZ,Q3,21,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,97.35,2119.5
0568-ONFPC,Q3,5,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,25.9,135.0
0733-VUNUW,Q3,24,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,55.65,1400.55
4550-EVXNY,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.65,69.65
2968-SSGAA,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,100.6,1060.2
6777-TGHTM,Q3,53,Yes,Yes,Fiber Optic,One Year,Credit Card,106.95,5785.5
3538-WZPHD,Q3,3,No,Yes,Cable,Month-to-Month,Bank Withdrawal,29.6,79.45
8610-WFCJF,Q3,49,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.6,4783.5
4905-JEFDW,Q3,11,No,Yes,DSL,One Year,Bank Withdrawal,41.6,470.6
7881-INRLC,Q3,45,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,100.85,4740.0
0117-LFRMW,Q3,37,No,Yes,DSL,Month-to-Month,Bank Withdrawal,40.2,1448.8
6172-FECYY,Q3,49,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.5,4254.85
4786-UKSNZ,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.2,20.2
4192-GORJT,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.45,498.1
7240-ETPTR,Q3,9,No,Yes,DSL,Month-to-Month,Bank Withdrawal,48.75,442.2
2202-CUYXZ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.85,84.85
5995-OIGLP,Q3,12,Yes,Yes,Cable,Month-to-Month,Credit Card,56.65,654.85
6261-RCVNS,Q3,42,Yes,Yes,DSL,One Year,Credit Card,73.9,3160.55
7951-QKZPL,Q3,33,Yes,No,No Internet,Two Year,Credit Card,24.5,740.3
3640-PHQXK,Q3,31,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.9,2806.9
8019-ENHXU,Q3,42,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.45,4138.05
9033-EOXWV,Q3,12,Yes,Yes,DSL,One Year,Credit Card,74.05,872.65
1522-VVDMG,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.75,608.8
9185-TQCVP,Q3,14,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.15,1139.2
8063-RJYNF,Q3,16,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.25,1483.25
0687-ZVTHB,Q3,65,Yes,Yes,Cable,One Year,Credit Card,72.45,4653.85
9661-ACXBS,Q3,42,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,105.2,4400.75
3727-RJMEO,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,82.85,460.25
5685-IIXLY,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,83.6,404.2
4250-ZBWLV,Q3,68,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,108.45,7176.55
5095-AESKG,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,91.5,242.95
1871-MOWRM,Q3,12,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.85,866.45
2027-OAQQC,Q3,43,No,Yes,DSL,Month-to-Month,Bank Withdrawal,49.05,2076.2
1555-DJEQW,Q3,70,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,114.2,7723.9
0519-XUZJU,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,70.75,70.75
6338-AVWCY,Q3,3,No,Yes,DSL,Month-to-Month,Mailed Check,40.15,130.75
9445-SZLCH,Q3,36,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,97.35,3457.9
7568-PODML,Q3,1,No,Yes,DSL,Month-to-Month,Mailed Check,45.3,45.3
5349-IECLD,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.95,178.1
3945-GFWQL,Q3,12,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,44.55,480.6
3797-VTIDR,Q3,1,No,Yes,DSL,Month-to-Month,Bank Withdrawal,23.45,23.45
9526-BIHHD,Q3,1,No,Yes,Cable,Month-to-Month,Mailed Check,29.7,29.7
4523-WXCEF,Q3,59,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.1,6039.9
8364-TRMMK,Q3,3,Yes,Yes,Cable,Month-to-Month,Mailed Check,50.65,151.3
3063-QFSZL,Q3,1,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,55.4,55.4
9249-FXSCK,Q3,52,Yes,Yes,Fiber Optic,One Year,Credit Card,111.25,5916.45
5493-SDRDQ,Q3,2,Yes,Yes,Cable,Month-to-Month,Mailed Check,55.1,113.35
0871-URUWO,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,102.25,1359.0
0870-VEMYL,Q3,5,Yes,Yes,Cable,Month-to-Month,Credit Card,53.85,259.8
3982-XWFZQ,Q3,42,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,50.25,2203.65
4009-ALQFH,Q3,25,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.5,2369.05
3627-FCRDW,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,71.0,672.55
7562-GSUHK,Q3,16,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,93.2,1573.7
4903-UYAVB,Q3,5,Yes,No,No Internet,Month-to-Month,Mailed Check,19.35,126.05
6776-TLWOI,Q3,3,Yes,No,No Internet,Month-to-Month,Mailed Check,19.85,64.55
4077-CROMM,Q3,31,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.2,3243.45
2868-MZAGQ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.25,79.25
4847-QNOKA,Q3,1,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,44.9,44.9
6379-RXJRQ,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.1,659.65
8650-RHRKE,Q3,4,No,Yes,DSL,Month-to-Month,Bank Withdrawal,29.65,118.5
0475-RIJEP,Q3,43,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,77.85,3365.85
1260-TTRXI,Q3,4,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,54.3,195.3
4789-KWMXN,Q3,47,Yes,Yes,Fiber Optic,One Year,Credit Card,110.85,5275.8
2867-UIMSS,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.5,80.5
8111-RKSPX,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,72.2,305.55
1585-MQSSU,Q3,17,Yes,Yes,Cable,Month-to-Month,Mailed Check,51.5,900.5
8559-CIZFV,Q3,21,Yes,Yes,Cable,One Year,Mailed Check,77.5,1625.0
7547-EKNFS,Q3,42,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.25,3959.35
4439-JMPMT,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.75,470.95
2575-GFSOE,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.0,506.9
2842-JTCCU,Q3,2,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,46.05,80.35
9681-OXGVC,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,100.5,514.0
7153-OANIO,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.95,69.95
6521-YYTYI,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,93.3,93.3
8878-HMWBV,Q3,3,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,49.15,169.05
3751-KTZEL,Q3,1,No,Yes,DSL,Month-to-Month,Mailed Check,35.05,35.05
0328-GRPMV,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.1,70.1
4195-SMMNX,Q3,2,Yes,No,No Internet,Month-to-Month,Mailed Check,20.35,33.2
6956-SMUCM,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,99.0,287.4
3223-WZWJM,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,83.95,2254.2
9053-JZFKV,Q3,67,Yes,Yes,Fiber Optic,Two Year,Credit Card,116.2,7752.3
2530-ENDWQ,Q3,71,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,93.7,6585.35
6615-ZGEDR,Q3,1,Yes,No,No Internet,Month-to-Month,Mailed Check,19.7,19.7
9250-WYPLL,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.55,413.65
2754-XBHTB,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,77.65,714.15
7055-VKGDA,Q3,54,Yes,Yes,Fiber Optic,One Year,Credit Card,105.4,5643.4
0754-UKWQP,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.85,197.7
7493-TPUWZ,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.15,79.15
1577-HKTFG,Q3,30,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.65,655.85
8752-STIVR,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.0,303.15
4558-FANTW,Q3,17,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,91.85,1574.45
